sequence,frame_range,window_file,frame,start,end,event_type,density_mean,speed_mean,occupancy_mean,speed_samples_mean,speed_reliable_ratio,speed_std_mean,congestion_score,occlusion_score,stopped_ratio,ego_motion,ego_speed_diff,ego_speed_mean,empty_like,heatmap_mean,heatmap_sum,occlusion_like,occupancy_max,speed_ratio,static_change_focus,static_dwell_norm,vehicle_count_diff,vehicle_count_max,vehicle_count_mean,vehicle_count_std
00,001200_001500,D:\연구실\new_hitmap_ver\src\out_bev_ranges\00\001200_001500\00_f1200_1500\window_events.jsonl,150,121,150,Normal,0.14166665077209473,7.701916694641113,0.0,1.7216495275497437,0.979381443298969,2.034578561782837,-1.0,0.0,0.017964071856287425,0.1040327399969101,0.0,8.0,0.0,0.04533333333333334,170.0,0.0,0.0,0.9627395868301392,0.1040327399969101,0.912994384765625,-3.0,8.0,5.666666507720947,0.8692269325256348
00,001200_001500,D:\연구실\new_hitmap_ver\src\out_bev_ranges\00\001200_001500\00_f1200_1500\window_events.jsonl,160,131,160,Normal,0.13750001788139343,7.784567832946777,0.0,1.4403669834136963,0.926605504587156,1.8607330322265625,-1.0,0.0,0.012738853503184714,0.1012539267539978,0.0,8.0,0.0,0.044,165.0,0.0,0.0,0.9730709791183472,0.1012539267539978,0.9151514768600464,3.0,8.0,5.5,1.1474609375
00,001200_001500,D:\연구실\new_hitmap_ver\src\out_bev_ranges\00\001200_001500\00_f1200_1500\window_events.jsonl,170,141,170,Unknown,0.18583332002162933,6.630654811859131,0.0,1.260606050491333,0.9090909090909091,2.8516628742218018,-1.0,2.0,0.009615384615384616,0.08101774752140045,-8.0,7.733333110809326,0.0,0.05946666666666667,223.0,1.0,0.0,0.8574122848259416,0.08101774752140045,0.9042072296142578,9.0,14.0,7.433333396911621,2.9964792728424072
00,001200_001500,D:\연구실\new_hitmap_ver\src\out_bev_ranges\00\001200_001500\00_f1200_1500\window_events.jsonl,180,151,180,Unknown,0.2566666603088379,5.462761878967285,0.0,1.3153153657913208,0.9324324324324325,1.6000655889511108,-1.0,0.0,0.00684931506849315,0.10062696784734726,-8.0,6.666666507720947,0.0,0.08213333333333334,308.0,0.0,0.0,0.8194143013814521,0.10062696784734726,0.8487878441810608,7.0,16.0,10.266666412353516,3.741063356399536
00,001200_001500,D:\연구실\new_hitmap_ver\src\out_bev_ranges\00\001200_001500\00_f1200_1500\window_events.jsonl,190,161,190,Unknown,0.3016667068004608,3.3394336700439453,0.01587301678955555,1.4602510929107666,0.9581589958158996,1.4633845090866089,-1.0,2.0,0.07736389684813753,0.0677448958158493,-8.0,4.0,0.0,0.09653333333333333,362.0,1.0,0.20000000298023224,0.8348584175109863,0.0677448958158493,0.7607669830322266,3.0,16.0,12.066666603088379,1.9988884925842285
00,001200_001500,D:\연구실\new_hitmap_ver\src\out_bev_ranges\00\001200_001500\00_f1200_1500\window_events.jsonl,200,171,200,Unknown,0.29249998927116394,3.1257991790771484,0.031578946858644485,1.7783504724502563,0.979381443298969,1.4294884204864502,-1.0,2.0,0.13043478260869565,0.0821785256266594,8.0,2.4000000953674316,0.0,0.0936,351.0,1.0,0.5333333611488342,1.3024162728621056,0.0821785256266594,0.8249220252037048,-6.0,16.0,11.699999809265137,1.9689253568649292
00,001200_001500,D:\연구실\new_hitmap_ver\src\out_bev_ranges\00\001200_001500\00_f1200_1500\window_events.jsonl,210,181,210,Unknown,0.258333295583725,2.772690773010254,0.003508772002533078,1.7118643522262573,0.9717514124293786,1.4021430015563965,-1.0,2.0,0.17491749174917492,0.0914669781923294,8.0,3.79803729057312,0.0,0.08266666666666667,310.0,1.0,0.06666667014360428,0.7300325301945252,0.0914669781923294,0.7522597312927246,-2.0,13.0,10.333333015441895,1.0749677419662476
00,001200_001500,D:\연구실\new_hitmap_ver\src\out_bev_ranges\00\001200_001500\00_f1200_1500\window_events.jsonl,220,191,220,Unknown,0.25,3.9475440979003906,0.006349206902086735,1.4009661674499512,0.961352657004831,0.9541628360748291,-1.0,0.0,0.11379310344827587,0.1467847377061844,11.313708305358887,8.16380500793457,0.0,0.08,300.0,0.0,0.13333334028720856,0.4835421833402061,0.1467847377061844,0.6359148025512695,0.0,11.0,10.0,0.730296790599823
00,001200_001500,D:\연구실\new_hitmap_ver\src\out_bev_ranges\00\001200_001500\00_f1200_1500\window_events.jsonl,230,201,230,Unknown,0.2550000548362732,5.599538803100586,0.0016666667070239782,1.218106985092163,0.9629629629629629,2.0593018531799316,-1.0,0.0,0.05067567567567568,0.1531306654214859,0.0,10.693215370178223,0.0,0.0816,306.0,0.0,0.03333333507180214,0.523653420346967,0.1531306654214859,0.6219846606254578,-1.0,12.0,10.199999809265137,0.8717797994613647
00,001200_001500,D:\연구실\new_hitmap_ver\src\out_bev_ranges\00\001200_001500\00_f1200_1500\window_events.jsonl,240,211,240,Normal,0.25833332538604736,7.595005035400391,0.0,1.1959999799728394,0.964,3.094496250152588,-1.0,0.0,0.020066889632107024,0.15557338297367096,-3.3137083053588867,10.36184310913086,0.0,0.08266666666666667,310.0,0.0,0.0,0.7329781927220718,0.15557338297367096,0.6412723660469055,2.0,12.0,10.333333015441895,0.9775252342224121
00,001200_001500,D:\연구실\new_hitmap_ver\src\out_bev_ranges\00\001200_001500\00_f1200_1500\window_events.jsonl,250,221,250,Normal,0.28166669607162476,8.995484352111816,0.0,1.466063380241394,0.9638009049773756,1.5782445669174194,-1.0,0.0,0.0030864197530864196,0.1753978729248047,4.686291694641113,9.196075439453125,0.0,0.09013333333333333,338.0,0.0,0.0,0.9781873160282342,0.1753978729248047,0.7666667103767395,4.0,15.0,11.266666412353516,1.7113996744155884
00,001200_001500,D:\연구실\new_hitmap_ver\src\out_bev_ranges\00\001200_001500\00_f1200_1500\window_events.jsonl,260,231,260,Normal,0.3074999451637268,9.818192481994629,0.0,1.6698564291000366,0.9473684210526315,1.273437738418579,-1.0,0.0,0.0,0.15493622422218323,0.0,9.333333015441895,0.0,0.0984,369.0,0.0,0.0,1.0519492303286018,0.15493622422218323,0.8730593919754028,5.0,15.0,12.300000190734863,1.7729448080062866
00,001200_001500,D:\연구실\new_hitmap_ver\src\out_bev_ranges\00\001200_001500\00_f1200_1500\window_events.jsonl,270,241,270,Normal,0.32999998331069946,10.11324691772461,0.0,1.7999999523162842,0.9571428571428572,1.497296690940857,-1.0,2.0,0.0,0.08411704003810883,8.0,11.199999809265137,0.0,0.1056,396.0,1.0,0.0,0.9029684901743019,0.08411704003810883,0.9343433976173401,0.0,15.0,13.199999809265137,0.8326663374900818
00,001200_001500,D:\연구실\new_hitmap_ver\src\out_bev_ranges\00\001200_001500\00_f1200_1500\window_events.jsonl,280,251,280,Normal,0.294166624546051,10.705826759338379,0.0,1.9883041381835938,0.9766081871345029,1.9279768466949463,-1.0,2.0,0.0029411764705882353,0.009351256303489208,8.0,13.066666603088379,0.0,0.09413333333333333,353.0,1.0,0.0,0.8193234804665482,0.009351256303489208,0.9954802989959717,-8.0,14.0,11.766666412353516,2.275717258453369
00,001200_001500,D:\연구실\new_hitmap_ver\src\out_bev_ranges\00\001200_001500\00_f1200_1500\window_events.jsonl,290,261,290,Normal,0.2383333146572113,10.514786720275879,0.0,2.0,0.9708029197080292,2.1849966049194336,-1.0,2.0,0.0072992700729927005,0.05570291727781296,8.0,14.933333396911621,0.0,0.07626666666666666,286.0,1.0,0.0,0.7041151791635787,0.05570291727781296,0.9676923155784607,-8.0,14.0,9.533333778381348,2.679966926574707
00,001200_001500,D:\연구실\new_hitmap_ver\src\out_bev_ranges\00\001200_001500\00_f1200_1500\window_events.jsonl,300,271,300,Unknown,0.18833330273628235,11.498711585998535,0.0,1.7416666746139526,0.9333333333333333,2.5665197372436523,-1.0,2.0,0.009569377990430622,0.06605148315429688,0.0,15.733333587646484,0.0,0.06026666666666667,226.0,1.0,0.0,0.730850300855955,0.06605148315429688,0.9469484090805054,-1.0,10.0,7.5333333015441895,1.586050271987915
00,001300_001600,D:\연구실\new_hitmap_ver\src\out_bev_ranges\00\001300_001600\00_f1300_1600\window_events.jsonl,30,1,30,Normal,0.18333333730697632,7.460974216461182,0.0,1.6564885377883911,0.9847328244274809,1.5256471633911133,-1.0,0.0,0.013824884792626729,0.10545698553323746,0.0,8.0,0.0,0.058666666666666666,220.0,0.0,0.0,0.9326217770576477,0.10545698553323746,0.9291262626647949,-4.0,9.0,7.333333492279053,0.9775252342224121
00,001300_001600,D:\연구실\new_hitmap_ver\src\out_bev_ranges\00\001300_001600\00_f1300_1600\window_events.jsonl,40,11,40,Normal,0.15916667878627777,7.413656711578369,0.0,1.7314814329147339,0.9722222222222222,1.3470672369003296,-1.0,0.0,0.0213903743315508,0.11279954761266708,0.0,8.0,0.0,0.05093333333333333,191.0,0.0,0.0,0.9267070889472961,0.11279954761266708,0.9175141453742981,-2.0,8.0,6.366666793823242,1.1396881341934204
00,001300_001600,D:\연구실\new_hitmap_ver\src\out_bev_ranges\00\001300_001600\00_f1300_1600\window_events.jsonl,50,21,50,Normal,0.14166665077209473,7.319163799285889,0.0,1.7113401889801025,0.979381443298969,1.5738810300827026,-1.0,0.0,0.018072289156626505,0.1040327399969101,0.0,8.0,0.0,0.04533333333333334,170.0,0.0,0.0,0.9148954749107361,0.1040327399969101,0.912994384765625,-3.0,8.0,5.666666507720947,0.8692269325256348
00,001300_001600,D:\연구실\new_hitmap_ver\src\out_bev_ranges\00\001300_001600\00_f1300_1600\window_events.jsonl,60,31,60,Normal,0.13750001788139343,7.784567832946777,0.0,1.4403669834136963,0.926605504587156,1.860731840133667,-1.0,0.0,0.012738853503184714,0.1012539267539978,0.0,8.0,0.0,0.044,165.0,0.0,0.0,0.9730709791183472,0.1012539267539978,0.9151514768600464,3.0,8.0,5.5,1.1474609375
00,001300_001600,D:\연구실\new_hitmap_ver\src\out_bev_ranges\00\001300_001600\00_f1300_1600\window_events.jsonl,70,41,70,Unknown,0.18583332002162933,6.630654811859131,0.0,1.260606050491333,0.9090909090909091,2.8516626358032227,-1.0,2.0,0.009615384615384616,0.08101774752140045,-8.0,7.733333110809326,0.0,0.05946666666666667,223.0,1.0,0.0,0.8574122848259416,0.08101774752140045,0.9042072296142578,9.0,14.0,7.433333396911621,2.9964792728424072
00,001300_001600,D:\연구실\new_hitmap_ver\src\out_bev_ranges\00\001300_001600\00_f1300_1600\window_events.jsonl,80,51,80,Unknown,0.2566666603088379,5.462761878967285,0.0,1.3153153657913208,0.9324324324324325,1.6000653505325317,-1.0,0.0,0.00684931506849315,0.10062696784734726,-8.0,6.666666507720947,0.0,0.08213333333333334,308.0,0.0,0.0,0.8194143013814521,0.10062696784734726,0.8487878441810608,7.0,16.0,10.266666412353516,3.741063356399536
00,001300_001600,D:\연구실\new_hitmap_ver\src\out_bev_ranges\00\001300_001600\00_f1300_1600\window_events.jsonl,90,61,90,Unknown,0.3016667068004608,3.3394336700439453,0.01587301678955555,1.4602510929107666,0.9581589958158996,1.4633843898773193,-1.0,2.0,0.07736389684813753,0.0677448958158493,-8.0,4.0,0.0,0.09653333333333333,362.0,1.0,0.20000000298023224,0.8348584175109863,0.0677448958158493,0.7607669830322266,3.0,16.0,12.066666603088379,1.9988884925842285
00,001300_001600,D:\연구실\new_hitmap_ver\src\out_bev_ranges\00\001300_001600\00_f1300_1600\window_events.jsonl,100,71,100,Unknown,0.29249998927116394,3.1257991790771484,0.031578946858644485,1.7783504724502563,0.979381443298969,1.4294880628585815,-1.0,2.0,0.13043478260869565,0.0821785256266594,8.0,2.4000000953674316,0.0,0.0936,351.0,1.0,0.5333333611488342,1.3024162728621056,0.0821785256266594,0.8249220252037048,-6.0,16.0,11.699999809265137,1.9689253568649292
00,001300_001600,D:\연구실\new_hitmap_ver\src\out_bev_ranges\00\001300_001600\00_f1300_1600\window_events.jsonl,110,81,110,Unknown,0.258333295583725,2.772690773010254,0.003508772002533078,1.7118643522262573,0.9717514124293786,1.4021426439285278,-1.0,2.0,0.17491749174917492,0.0914669781923294,8.0,3.79803729057312,0.0,0.08266666666666667,310.0,1.0,0.06666667014360428,0.7300325301945252,0.0914669781923294,0.7522597312927246,-2.0,13.0,10.333333015441895,1.0749677419662476
00,001300_001600,D:\연구실\new_hitmap_ver\src\out_bev_ranges\00\001300_001600\00_f1300_1600\window_events.jsonl,120,91,120,Unknown,0.25,3.9475440979003906,0.006349206902086735,1.4009661674499512,0.961352657004831,0.9541636109352112,-1.0,0.0,0.11379310344827587,0.1467847377061844,11.313708305358887,8.16380500793457,0.0,0.08,300.0,0.0,0.13333334028720856,0.4835421833402061,0.1467847377061844,0.6359148025512695,0.0,11.0,10.0,0.730296790599823
00,001300_001600,D:\연구실\new_hitmap_ver\src\out_bev_ranges\00\001300_001600\00_f1300_1600\window_events.jsonl,130,101,130,Unknown,0.2550000548362732,5.599538803100586,0.0016666667070239782,1.218106985092163,0.9629629629629629,2.0593018531799316,-1.0,0.0,0.05067567567567568,0.1531306654214859,0.0,10.693215370178223,0.0,0.0816,306.0,0.0,0.03333333507180214,0.523653420346967,0.1531306654214859,0.6219846606254578,-1.0,12.0,10.199999809265137,0.8717797994613647
00,001300_001600,D:\연구실\new_hitmap_ver\src\out_bev_ranges\00\001300_001600\00_f1300_1600\window_events.jsonl,140,111,140,Normal,0.25833332538604736,7.595005035400391,0.0,1.1959999799728394,0.964,3.094496250152588,-1.0,0.0,0.020066889632107024,0.15557338297367096,-3.3137083053588867,10.36184310913086,0.0,0.08266666666666667,310.0,0.0,0.0,0.7329781927220718,0.15557338297367096,0.6412723660469055,2.0,12.0,10.333333015441895,0.9775252342224121
00,001300_001600,D:\연구실\new_hitmap_ver\src\out_bev_ranges\00\001300_001600\00_f1300_1600\window_events.jsonl,150,121,150,Normal,0.28166669607162476,8.995484352111816,0.0,1.466063380241394,0.9638009049773756,1.5782442092895508,-1.0,0.0,0.0030864197530864196,0.1753978729248047,4.686291694641113,9.196075439453125,0.0,0.09013333333333333,338.0,0.0,0.0,0.9781873160282342,0.1753978729248047,0.7666667103767395,4.0,15.0,11.266666412353516,1.7113996744155884
00,001300_001600,D:\연구실\new_hitmap_ver\src\out_bev_ranges\00\001300_001600\00_f1300_1600\window_events.jsonl,160,131,160,Normal,0.3074999451637268,9.818192481994629,0.0,1.6698564291000366,0.9473684210526315,1.2734376192092896,-1.0,0.0,0.0,0.15493622422218323,0.0,9.333333015441895,0.0,0.0984,369.0,0.0,0.0,1.0519492303286018,0.15493622422218323,0.8730593919754028,5.0,15.0,12.300000190734863,1.7729448080062866
00,001300_001600,D:\연구실\new_hitmap_ver\src\out_bev_ranges\00\001300_001600\00_f1300_1600\window_events.jsonl,170,141,170,Normal,0.32999998331069946,10.11324691772461,0.0,1.7999999523162842,0.9571428571428572,1.497296929359436,-1.0,2.0,0.0,0.08411704003810883,8.0,11.199999809265137,0.0,0.1056,396.0,1.0,0.0,0.9029684901743019,0.08411704003810883,0.9343433976173401,0.0,15.0,13.199999809265137,0.8326663374900818
00,001300_001600,D:\연구실\new_hitmap_ver\src\out_bev_ranges\00\001300_001600\00_f1300_1600\window_events.jsonl,180,151,180,Normal,0.294166624546051,10.705826759338379,0.0,1.9883041381835938,0.9766081871345029,1.9279768466949463,-1.0,2.0,0.0029411764705882353,0.009351256303489208,8.0,13.066666603088379,0.0,0.09413333333333333,353.0,1.0,0.0,0.8193234804665482,0.009351256303489208,0.9954802989959717,-8.0,14.0,11.766666412353516,2.275717258453369
00,001300_001600,D:\연구실\new_hitmap_ver\src\out_bev_ranges\00\001300_001600\00_f1300_1600\window_events.jsonl,190,161,190,Normal,0.2383333146572113,10.514786720275879,0.0,2.0,0.9708029197080292,2.1849966049194336,-1.0,2.0,0.0072992700729927005,0.05570291727781296,8.0,14.933333396911621,0.0,0.07626666666666666,286.0,1.0,0.0,0.7041151791635787,0.05570291727781296,0.9676923155784607,-8.0,14.0,9.533333778381348,2.679966926574707
00,001300_001600,D:\연구실\new_hitmap_ver\src\out_bev_ranges\00\001300_001600\00_f1300_1600\window_events.jsonl,200,171,200,Unknown,0.18833330273628235,11.498711585998535,0.0,1.7416666746139526,0.9333333333333333,2.566519021987915,-1.0,2.0,0.009569377990430622,0.06605148315429688,0.0,15.733333587646484,0.0,0.06026666666666667,226.0,1.0,0.0,0.730850300855955,0.06605148315429688,0.9469484090805054,-1.0,10.0,7.5333333015441895,1.586050271987915
00,001300_001600,D:\연구실\new_hitmap_ver\src\out_bev_ranges\00\001300_001600\00_f1300_1600\window_events.jsonl,210,181,210,Unknown,0.18583332002162933,12.006593704223633,0.0,1.525925874710083,0.9407407407407408,2.293854236602783,-1.0,2.0,0.0048543689320388345,0.08260704576969147,0.0,16.0,0.0,0.05946666666666667,223.0,1.0,0.0,0.750412106513977,0.08260704576969147,0.9384616613388062,-1.0,10.0,7.433333396911621,1.4302291870117188
00,001300_001600,D:\연구실\new_hitmap_ver\src\out_bev_ranges\00\001300_001600\00_f1300_1600\window_events.jsonl,220,191,220,Normal,0.20500001311302185,11.88916015625,0.0,1.5436241626739502,0.9395973154362416,1.9934957027435303,-1.0,2.0,0.004347826086956522,0.08299919962882996,0.0,15.733333587646484,0.0,0.0656,246.0,1.0,0.0,0.7556669468691075,0.08299919962882996,0.9329458475112915,4.0,12.0,8.199999809265137,1.7587873935699463
00,001300_001600,D:\연구실\new_hitmap_ver\src\out_bev_ranges\00\001300_001600\00_f1300_1600\window_events.jsonl,230,201,230,Normal,0.2383332997560501,11.035393714904785,0.0,1.615384578704834,0.9467455621301775,1.2566407918930054,-1.0,0.0,0.003663003663003663,0.14456233382225037,-8.0,13.333333015441895,0.0,0.07626666666666666,286.0,0.0,0.0,0.827654548350681,0.14456233382225037,0.8615384697914124,2.0,12.0,9.533333778381348,1.5216948986053467
00,001300_001600,D:\연구실\new_hitmap_ver\src\out_bev_ranges\00\001300_001600\00_f1300_1600\window_events.jsonl,240,211,240,Normal,0.2674999535083771,9.739558219909668,0.0,1.4759615659713745,0.9423076923076923,2.5315167903900146,-1.0,0.0,0.003257328990228013,0.14663541316986084,-8.0,10.666666984558105,0.0,0.0856,321.0,0.0,0.0,0.9130835559045208,0.14663541316986084,0.8038832545280457,5.0,13.0,10.699999809265137,1.636052131652832
00,001300_001600,D:\연구실\new_hitmap_ver\src\out_bev_ranges\00\001300_001600\00_f1300_1600\window_events.jsonl,250,221,250,Normal,0.29750001430511475,8.635104179382324,0.0027777778450399637,1.304182529449463,0.9581749049429658,2.345358371734619,-1.0,0.0,0.008746355685131196,0.17982117831707,0.0,8.92940902709961,0.0,0.0952,357.0,0.0,0.06666667014360428,0.9670409489783581,0.17982117831707,0.6866666674613953,3.0,14.0,11.899999618530273,1.1060439348220825
00,001300_001600,D:\연구실\new_hitmap_ver\src\out_bev_ranges\00\001300_001600\00_f1300_1600\window_events.jsonl,260,231,260,Normal,0.29999998211860657,7.485931873321533,0.0,1.1824324131011963,0.972972972972973,2.385674238204956,-1.0,0.0,0.011428571428571429,0.14407913386821747,3.3137083053588867,8.883655548095703,0.0,0.096,360.0,0.0,0.0,0.8426634545647388,0.14407913386821747,0.6790697574615479,-5.0,15.0,12.0,1.632993221282959
00,001300_001600,D:\연구실\new_hitmap_ver\src\out_bev_ranges\00\001300_001600\00_f1300_1600\window_events.jsonl,270,241,270,Normal,0.25749996304512024,11.299095153808594,0.0,1.098540186882019,0.9744525547445255,1.2273510694503784,-1.0,0.0,0.013289036544850499,0.13463488221168518,0.0,9.746607780456543,0.0,0.0824,309.0,0.0,0.0,1.1592848925823227,0.13463488221168518,0.7203431129455566,-5.0,15.0,10.300000190734863,2.922898292541504
00,001300_001600,D:\연구실\new_hitmap_ver\src\out_bev_ranges\00\001300_001600\00_f1300_1600\window_events.jsonl,280,251,280,Normal,0.19499999284744263,6.116195201873779,0.005263158585876226,1.128078818321228,0.9753694581280788,2.231799602508545,-1.0,0.0,0.026200873362445413,0.11315453052520752,0.0,9.14857006072998,0.0,0.0624,234.0,0.0,0.06666667014360428,0.668541112028797,0.11315453052520752,0.7632099390029907,-9.0,15.0,7.800000190734863,2.914332389831543
00,001300_001600,D:\연구실\new_hitmap_ver\src\out_bev_ranges\00\001300_001600\00_f1300_1600\window_events.jsonl,290,261,290,Normal,0.1341666877269745,5.618812084197998,0.0,1.25600004196167,0.968,1.5174740552902222,-1.0,0.0,0.03821656050955414,0.10450118780136108,0.0,8.660988807678223,0.0,0.04293333333333333,161.0,0.0,0.0,0.6487494914225908,0.10450118780136108,0.8893129825592041,-6.0,9.0,5.366666793823242,1.5380362272262573
00,001300_001600,D:\연구실\new_hitmap_ver\src\out_bev_ranges\00\001300_001600\00_f1300_1600\window_events.jsonl,300,271,300,Unknown,0.11083332449197769,5.285731315612793,0.0,1.34375,0.9583333333333334,1.4864046573638916,-1.0,2.0,0.046511627906976744,0.07078039646148682,-3.3137083053588867,7.798037528991699,0.0,0.03546666666666667,133.0,1.0,0.0,0.6778284018205087,0.07078039646148682,0.9477192759513855,-3.0,7.0,4.433333396911621,1.0225242376327515
00,001400_001700,D:\연구실\new_hitmap_ver\src\out_bev_ranges\00\001400_001700\00_f1400_1700\window_events.jsonl,30,1,30,Unknown,0.2550000548362732,5.470037460327148,0.0016666667070239782,1.218106985092163,0.9629629629629629,1.2683480978012085,-1.0,0.0,0.05067567567567568,0.1531306654214859,0.0,10.693215370178223,0.0,0.0816,306.0,0.0,0.03333333507180214,0.5115428120509257,0.1531306654214859,0.6219846606254578,-1.0,12.0,10.199999809265137,0.8717797994613647
00,001400_001700,D:\연구실\new_hitmap_ver\src\out_bev_ranges\00\001400_001700\00_f1400_1700\window_events.jsonl,40,11,40,Normal,0.25833332538604736,7.481296539306641,0.0,1.1959999799728394,0.964,1.5125882625579834,-1.0,0.0,0.020066889632107024,0.15557338297367096,-3.3137083053588867,10.36184310913086,0.0,0.08266666666666667,310.0,0.0,0.0,0.7220044214637954,0.15557338297367096,0.6412723660469055,2.0,12.0,10.333333015441895,0.9775252342224121
00,001400_001700,D:\연구실\new_hitmap_ver\src\out_bev_ranges\00\001400_001700\00_f1400_1700\window_events.jsonl,50,21,50,Normal,0.28166669607162476,8.995484352111816,0.0,1.466063380241394,0.9638009049773756,1.5782442092895508,-1.0,0.0,0.0030864197530864196,0.1753978729248047,4.686291694641113,9.196075439453125,0.0,0.09013333333333333,338.0,0.0,0.0,0.9781873160282342,0.1753978729248047,0.7666667103767395,4.0,15.0,11.266666412353516,1.7113996744155884
00,001400_001700,D:\연구실\new_hitmap_ver\src\out_bev_ranges\00\001400_001700\00_f1400_1700\window_events.jsonl,60,31,60,Normal,0.3074999451637268,9.818192481994629,0.0,1.6698564291000366,0.9473684210526315,1.2734376192092896,-1.0,0.0,0.0,0.15493622422218323,0.0,9.333333015441895,0.0,0.0984,369.0,0.0,0.0,1.0519492303286018,0.15493622422218323,0.8730593919754028,5.0,15.0,12.300000190734863,1.7729448080062866
00,001400_001700,D:\연구실\new_hitmap_ver\src\out_bev_ranges\00\001400_001700\00_f1400_1700\window_events.jsonl,70,41,70,Normal,0.32999998331069946,10.11324691772461,0.0,1.7999999523162842,0.9571428571428572,1.497296929359436,-1.0,2.0,0.0,0.08411704003810883,8.0,11.199999809265137,0.0,0.1056,396.0,1.0,0.0,0.9029684901743019,0.08411704003810883,0.9343433976173401,0.0,15.0,13.199999809265137,0.8326663374900818
00,001400_001700,D:\연구실\new_hitmap_ver\src\out_bev_ranges\00\001400_001700\00_f1400_1700\window_events.jsonl,80,51,80,Normal,0.294166624546051,10.705826759338379,0.0,1.9883041381835938,0.9766081871345029,1.9279769659042358,-1.0,2.0,0.0029411764705882353,0.009351256303489208,8.0,13.066666603088379,0.0,0.09413333333333333,353.0,1.0,0.0,0.8193234804665482,0.009351256303489208,0.9954802989959717,-8.0,14.0,11.766666412353516,2.275717258453369
00,001400_001700,D:\연구실\new_hitmap_ver\src\out_bev_ranges\00\001400_001700\00_f1400_1700\window_events.jsonl,90,61,90,Normal,0.2383333146572113,10.514786720275879,0.0,2.0,0.9708029197080292,2.1849968433380127,-1.0,2.0,0.0072992700729927005,0.05570291727781296,8.0,14.933333396911621,0.0,0.07626666666666666,286.0,1.0,0.0,0.7041151791635787,0.05570291727781296,0.9676923155784607,-8.0,14.0,9.533333778381348,2.679966926574707
00,001400_001700,D:\연구실\new_hitmap_ver\src\out_bev_ranges\00\001400_001700\00_f1400_1700\window_events.jsonl,100,71,100,Unknown,0.18833330273628235,11.498711585998535,0.0,1.7416666746139526,0.9333333333333333,2.566519021987915,-1.0,2.0,0.009569377990430622,0.06605148315429688,0.0,15.733333587646484,0.0,0.06026666666666667,226.0,1.0,0.0,0.730850300855955,0.06605148315429688,0.9469484090805054,-1.0,10.0,7.5333333015441895,1.586050271987915
00,001400_001700,D:\연구실\new_hitmap_ver\src\out_bev_ranges\00\001400_001700\00_f1400_1700\window_events.jsonl,110,81,110,Unknown,0.18583332002162933,12.006593704223633,0.0,1.525925874710083,0.9407407407407408,2.293854236602783,-1.0,2.0,0.0048543689320388345,0.08260704576969147,0.0,16.0,0.0,0.05946666666666667,223.0,1.0,0.0,0.750412106513977,0.08260704576969147,0.9384616613388062,-1.0,10.0,7.433333396911621,1.4302291870117188
00,001400_001700,D:\연구실\new_hitmap_ver\src\out_bev_ranges\00\001400_001700\00_f1400_1700\window_events.jsonl,120,91,120,Normal,0.20500001311302185,11.889159202575684,0.0,1.5436241626739502,0.9395973154362416,1.9934961795806885,-1.0,2.0,0.004347826086956522,0.08299919962882996,0.0,15.733333587646484,0.0,0.0656,246.0,1.0,0.0,0.7556668862542154,0.08299919962882996,0.9329458475112915,4.0,12.0,8.199999809265137,1.7587873935699463
00,001400_001700,D:\연구실\new_hitmap_ver\src\out_bev_ranges\00\001400_001700\00_f1400_1700\window_events.jsonl,130,101,130,Normal,0.2383332997560501,11.035393714904785,0.0,1.615384578704834,0.9467455621301775,1.2566407918930054,-1.0,0.0,0.003663003663003663,0.14456233382225037,-8.0,13.333333015441895,0.0,0.07626666666666666,286.0,0.0,0.0,0.827654548350681,0.14456233382225037,0.8615384697914124,2.0,12.0,9.533333778381348,1.5216948986053467
00,001400_001700,D:\연구실\new_hitmap_ver\src\out_bev_ranges\00\001400_001700\00_f1400_1700\window_events.jsonl,140,111,140,Normal,0.2674999535083771,9.739558219909668,0.0,1.4759615659713745,0.9423076923076923,2.5315167903900146,-1.0,0.0,0.003257328990228013,0.14663541316986084,-8.0,10.666666984558105,0.0,0.0856,321.0,0.0,0.0,0.9130835559045208,0.14663541316986084,0.8038832545280457,5.0,13.0,10.699999809265137,1.636052131652832
00,001400_001700,D:\연구실\new_hitmap_ver\src\out_bev_ranges\00\001400_001700\00_f1400_1700\window_events.jsonl,150,121,150,Normal,0.29750001430511475,8.635104179382324,0.0027777778450399637,1.304182529449463,0.9581749049429658,2.345358371734619,-1.0,0.0,0.008746355685131196,0.17982117831707,0.0,8.92940902709961,0.0,0.0952,357.0,0.0,0.06666667014360428,0.9670409489783581,0.17982117831707,0.6866666674613953,3.0,14.0,11.899999618530273,1.1060439348220825
00,001400_001700,D:\연구실\new_hitmap_ver\src\out_bev_ranges\00\001400_001700\00_f1400_1700\window_events.jsonl,160,131,160,Normal,0.29999998211860657,7.485931873321533,0.0,1.1824324131011963,0.972972972972973,2.385674476623535,-1.0,0.0,0.011428571428571429,0.14407913386821747,3.3137083053588867,8.883655548095703,0.0,0.096,360.0,0.0,0.0,0.8426634545647388,0.14407913386821747,0.6790697574615479,-5.0,15.0,12.0,1.632993221282959
